rate,btl_delay,cca,test_duration,flows,interval,omit,aqm,buffer_factor,trial,jfi,loss_percentage,utilization,buffer_occupancy
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,5,2,0.9538355504953412,0.6714079728683994,93.84755997282504,80.91232
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,5,3,0.9496874653255232,0.6441628527390432,93.87377701597612,82.0824
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,6,1,0.8975749306893026,0.2477763043825537,93.996074636909,83.75053333333334
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,6,2,0.9803326461874852,0.2715907746171977,93.89125987781355,80.23733333333334
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,6,3,0.9476881537814986,0.1408977845934106,94.03980366501564,80.90253333333334
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,7,1,0.9180389177472328,0.0,94.02234688855442,71.24811428571428
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,7,2,0.866471970653449,0.0,94.05729253587154,72.012
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,7,3,0.9473807458821192,0.0,93.98736965825567,72.50834285714286
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,8,1,0.8953363639211536,0.0,93.98740116099388,61.7798
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,8,2,0.935799437145604,0.0,93.95242361953984,61.8312
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,8,3,0.9359003057048788,0.0,93.94368614535492,64.1386
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,16,1,0.8565949690551806,0.0,93.92620116123042,31.099
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,16,2,0.930201395067442,0.0,93.92621285926496,31.0065
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,16,3,0.828688199060027,0.0,94.01357813933626,30.94095
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,32,1,0.8803540172930229,0.0,94.12719091778492,15.552125
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,32,2,0.8928003915697765,0.0,93.9524469060324,15.64935
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,32,3,0.877974983518272,0.0,93.9349496606199,15.53795
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,64,1,0.8887897249781932,0.0,94.00486918526168,7.9347
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,64,2,0.9186357485425752,0.0,93.90000125205268,7.4374125
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,64,3,0.8467342523719084,0.0,94.00485927176626,7.658675
100,10,bbr3-bbr,120,1,0.1,180,FIFO,1,1,0.4372209660676292,15.035934826483963,93.55919776415772,93.7008
100,10,bbr3-bbr,120,1,0.1,180,FIFO,1,2,0.4473773340253161,14.634535805107593,94.5291342631574,93.692
100,10,bbr3-bbr,120,1,0.1,180,FIFO,1,3,0.5223396508126771,14.65455121418098,94.8087716705728,93.4064
100,10,bbr3-bbr,120,1,0.1,180,FIFO,2,1,0.4380744854589184,13.573661856917973,93.6902667390269,94.5728
100,10,bbr3-bbr,120,1,0.1,180,FIFO,2,2,0.4434428335464567,13.09386492555831,94.32814581652907,94.4308
100,10,bbr3-bbr,120,1,0.1,180,FIFO,2,3,0.434103720405236,13.63170249197565,93.76891850100417,94.5804
100,10,bbr3-bbr,120,1,0.1,180,FIFO,3,1,0.4331028458385614,11.53970737983855,93.60289342233844,95.04346666666666
100,10,bbr3-bbr,120,1,0.1,180,FIFO,3,2,0.4336842031216388,11.437354679534735,93.58545135574498,94.9152
100,10,bbr3-bbr,120,1,0.1,180,FIFO,3,3,0.4323947742840603,11.853747600656655,93.6640493288802,95.25973333333332
100,10,bbr3-bbr,120,1,0.1,180,FIFO,4,1,0.4932698280590527,6.164337068748703,94.2145105828696,93.8584
100,10,bbr3-bbr,120,1,0.1,180,FIFO,4,2,0.4949512899110304,9.11381626149736,93.59416248093812,94.9608
